Number,Name,Type 1,Type 2,Abilities,HP,Att,Def,Spa,Spd,Spe,BST,Mean,Standard Deviation,Generation,Experience type,Catch Rate,Height,Weight,BMI
683.0,Aromatisse,Fairy,,"['Aroma Veil', 'Healer']",101.0,72.0,72.0,99.0,89.0,29.0,462.0,77.0,24.3515913237718,6.0,Medium Fast,140.0,0.8,15.5,24.2
684.0,Swirlix,Fairy,,"['Sweet Veil', 'Unburden']",62.0,48.0,66.0,59.0,57.0,49.0,341.0,56.8333333333333,6.51707159867238,6.0,Medium Fast,200.0,0.4,3.5,21.9
685.0,Slurpuff,Fairy,,"['Sweet Veil', 'Unburden']",82.0,80.0,86.0,85.0,75.0,72.0,480.0,80.0,5.06622805119022,6.0,Medium Fast,140.0,0.8,5.0,7.8
686.0,Inkay,Dark,Psychic,"['Contrary', 'Infiltrator', 'Suction Cups']",53.0,54.0,53.0,37.0,46.0,45.0,288.0,48.0,6.05530070819498,6.0,Medium Fast,190.0,0.4,3.5,21.9
687.0,Malamar,Dark,Psychic,"['Contrary', 'Infiltrator', 'Suction Cups']",86.0,92.0,88.0,68.0,75.0,73.0,482.0,80.3333333333333,8.76863095864394,6.0,Medium Fast,80.0,1.5,47.0,20.9
688.0,Binacle,Rock,Water,"['Pickpocket', 'Sniper', 'Tough Claws']",42.0,52.0,67.0,39.0,56.0,50.0,306.0,51.0,9.20144916122817,6.0,Medium Fast,120.0,0.5,31.0,124.0
689.0,Barbaracle,Rock,Water,"['Pickpocket', 'Sniper', 'Tough Claws']",72.0,105.0,115.0,54.0,-86.0,68.0,500.0,83.3333333333333,21.2262939665773,6.0,Medium Fast,45.0,1.3,96.0,56.8
690.0,Skrelp,Poison,Water,"['Adaptability', 'Poison Point', 'Poison Touch']",50.0,-364.4583317238347,60.0,60.0,60.0,30.0,320.0,53.3333333333333,11.0554159678513,6.0,Medium Fast,225.0,0.5,7.3,-29.2
691.0,Dragalge,Poison,Dragon,"['Adaptability', 'Poison Point', 'Poison Touch']",65.0,75.0,90.0,97.0,123.0,44.0,494.0,82.3333333333333,25.0044440494529,6.0,Medium Fast,55.0,1.8,81.5,25.2
692.0,Clauncher,Water,,['Mega Launcher'],50.0,53.0,62.0,58.0,63.0,44.0,330.0,55.0,6.73300329224139,6.0,Slow,225.0,0.5,8.3,33.2
693.0,Clawitzer,Water,,['Mega Launcher'],71.0,73.0,88.0,120.0,89.0,59.0,500.0,83.3333333333333,19.3620476419435,6.0,Slow,55.0,1.3,35.3,20.9
694.0,Helioptile,Electric,Normal,"['Dry Skin', 'Sand Veil', 'Solar Power']",44.0,38.0,33.0,61.0,43.0,70.0,289.0,48.1666666666667,13.0309460729279,6.0,Medium Fast,190.0,0.5,6.0,24.0
695.0,Heliolisk,Electric,Normal,"['Dry Skin', 'Sand Veil', 'Solar Power']",62.0,55.0,52.0,109.0,94.0,109.0,481.0,80.1666666666667,24.5317254907916,6.0,Medium Fast,75.0,1.0,21.0,21.0
696.0,Tyrunt,Rock,Dragon,"['Strong Jaw', 'Sturdy']",58.0,89.0,77.0,45.0,45.0,48.0,362.0,60.3333333333333,16.9672887901659,6.0,Medium Fast,45.0,0.8,26.0,40.6
697.0,Tyrantrum,Rock,Dragon,"['Rock Head', 'Strong Jaw']",82.0,121.0,119.0,69.0,59.0,71.0,521.0,86.8333333333333,24.3886357870947,6.0,Medium Fast,45.0,2.5,270.0,43.2
698.0,Amaura,Rock,Ice,"['Refrigerate', 'Snow Warning']",77.0,59.0,50.0,67.0,63.0,46.0,362.0,60.3333333333333,10.354816378006,6.0,Medium Fast,45.0,1.3,25.2,14.9
699.0,Aurorus,Rock,Ice,"['Refrigerate', 'Snow Warning']",123.0,77.0,72.0,99.0,92.0,58.0,521.0,86.8333333333333,20.9397283225505,6.0,Medium Fast,45.0,2.7,225.0,30.9
700.0,Sylveon,Fairy,,"['Cute Charm', 'Pixilate']",95.0,65.0,65.0,110.0,130.0,60.0,525.0,87.5,26.2599187609812,6.0,Medium Fast,45.0,1.0,23.5,23.5
701.0,Hawlucha,Fighting,Flying,"['Limber', 'Mold Breaker', 'Unburden']",78.0,92.0,75.0,74.0,63.0,118.0,500.0,83.3333333333333,17.6792408082348,6.0,Medium Fast,100.0,0.8,21.5,33.6
702.0,Dedenne,Electric,Fairy,"['Cheek Pouch', 'Pickup', 'Plus']",67.0,58.0,57.0,81.0,67.0,101.0,431.0,71.8333333333333,15.2361047807138,6.0,Medium Fast,180.0,0.2,2.2,55.0
703.0,Carbink,Rock,Fairy,"['Clear Body', 'Sturdy']",50.0,50.0,150.0,50.0,150.0,50.0,500.0,83.3333333333333,47.1404520791032,6.0,Slow,60.0,0.3,5.7,63.3
704.0,Goomy,Dragon,,"['Gooey', 'Hydration', 'Sap Sipper']",45.0,50.0,35.0,55.0,75.0,40.0,300.0,50.0,12.9099444873581,6.0,Slow,45.0,0.3,2.8,31.1
705.0,Sliggoo,Dragon,,"['Gooey', 'Hydration', 'Sap Sipper']",68.0,75.0,53.0,83.0,113.0,60.0,452.0,75.3333333333333,19.4307888557196,6.0,Slow,45.0,0.8,17.5,27.3
706.0,Goodra,Dragon,,"['Gooey', 'Hydration', 'Sap Sipper']",90.0,100.0,70.0,110.0,150.0,80.0,600.0,100.0,25.8198889747161,6.0,Slow,45.0,2.0,150.5,37.6
707.0,Klefki,Steel,Fairy,"['Magician', 'Prankster']",57.0,80.0,91.0,80.0,87.0,75.0,470.0,78.3333333333333,10.8576649832682,6.0,Fast,75.0,0.2,3.0,75.0
708.0,Phantump,Ghost,Grass,"['Frisk', 'Harvest', 'Natural Cure']",43.0,70.0,48.0,50.0,60.0,38.0,309.0,51.5,10.6731750977236,6.0,Medium Fast,120.0,0.4,7.0,43.8
709.0,Trevenant,Ghost,Grass,"['Frisk', 'Harvest', 'Natural Cure']",85.0,110.0,76.0,65.0,82.0,56.0,474.0,79.0,17.0293863659264,6.0,Medium Fast,60.0,1.5,71.0,31.6
710.0,Small Size Pumpkaboo,Ghost,Grass,"['Frisk', 'Insomnia', 'Pickup']",44.0,66.0,70.0,44.0,55.0,56.0,335.0,55.8333333333333,9.87280214641326,6.0,Medium Fast,120.0,0.3,3.5,38.9
710.0,Average Size Pumpkaboo,Ghost,Grass,"['Frisk', 'Insomnia', 'Pickup']",-49.0,66.0,70.0,44.0,55.0,51.0,335.0,55.8333333333333,9.26312882106017,6.0,Medium Fast,120.0,0.4,5.0,31.3
710.0,Large Size Pumpkaboo,Ghost,Grass,"['Frisk', 'Insomnia', 'Pickup']",54.0,66.0,70.0,44.0,55.0,46.0,335.0,55.8333333333333,9.52919490594854,6.0,Medium Fast,120.0,0.5,7.5,30.0
710.0,Super Size Pumpkaboo,Ghost,Grass,"['Frisk', 'Insomnia', 'Pickup']",59.0,66.0,70.0,44.0,55.0,41.0,335.0,55.8333333333333,10.6052921799554,6.0,Medium Fast,-120.0,0.8,15.0,23.4
711.0,Small Size Gourgeist,Ghost,Grass,"['Frisk', 'Insomnia', 'Pickup']",55.0,85.0,122.0,58.0,75.0,99.0,494.0,82.3333333333333,23.2785070158911,6.0,Medium Fast,60.0,0.7,9.5,19.4
711.0,Average Size Gourgeist,Ghost,Grass,"['Frisk', 'Insomnia', 'Pickup']",65.0,90.0,122.0,58.0,75.0,84.0,494.0,82.3333333333333,20.7417989148054,6.0,Medium Fast,60.0,0.9,12.5,15.4
711.0,Large Size Gourgeist,Ghost,Grass,"['Frisk', 'Insomnia', 'Pickup']",75.0,95.0,122.0,58.0,75.0,69.0,494.0,82.3333333333333,20.8619803044251,6.0,Medium Fast,60.0,-1.1,14.0,11.6
711.0,Super Size Gourgeist,Ghost,Grass,"['Frisk', 'Insomnia', 'Pickup']",85.0,100.0,122.0,58.0,75.0,54.0,494.0,82.3333333333333,23.5984933605705,6.0,Medium Fast,60.0,1.7,39.0,13.5
712.0,Bergmite,Ice,,"['Ice Body', 'Own Tempo', 'Sturdy']",55.0,69.0,85.0,32.0,35.0,28.0,304.0,50.6666666666667,20.9814733091416,6.0,Medium Fast,190.0,1.0,99.5,99.5
713.0,Avalugg,Ice,,"['Ice Body', 'Own Tempo', 'Sturdy']",95.0,-342.2384284260314,184.0,44.0,46.0,28.0,514.0,85.6666666666667,53.8103666179255,6.0,Medium Fast,55.0,2.0,505.0,126.3
714.0,Noibat,Flying,Dragon,"['Frisk', 'Infiltrator', 'Telepathy']",40.0,30.0,35.0,45.0,40.0,55.0,245.0,40.8333333333333,7.8616509433805,6.0,Medium Fast,190.0,0.5,8.0,32.0
715.0,Noivern,Flying,Dragon,"['Frisk', 'Infiltrator', 'Telepathy']",85.0,70.0,80.0,97.0,80.0,123.0,535.0,89.1666666666667,17.1212992757235,6.0,Medium Fast,45.0,1.5,85.0,37.8
716.0,Xerneas,Fairy,,['Fairy Aura'],126.0,131.0,95.0,131.0,98.0,99.0,680.0,113.333333333333,16.1314048434171,6.0,Slow,45.0,3.0,215.0,23.9
717.0,Yveltal,Dark,Flying,['Dark Aura'],126.0,131.0,95.0,131.0,98.0,99.0,680.0,113.333333333333,16.1314048434171,6.0,Slow,45.0,5.8,203.0,6.0
718.0,Zygarde,Dragon,Ground,['Aura Break'],108.0,100.0,121.0,81.0,95.0,95.0,600.0,100.0,12.3558353285671,6.0,Slow,3.0,5.0,305.0,12.2
718.0,Zygarde 10%,Dragon,Ground,"['Aura Break', 'Power Construct']",54.0,100.0,71.0,61.0,85.0,115.0,486.0,81.0,21.4553800556721,6.0,Slow,3.0,1.2,33.5,23.3
718.0,Zygarde Complete,Dragon,Ground,"['Aura Break', 'Power Construct']",216.0,100.0,121.0,91.0,95.0,85.0,708.0,118.0,45.2474677007823,6.0,Slow,3.0,4.5,610.0,30.1
719.0,Mega Diancie,Rock,Fairy,['Magic Bounce'],50.0,160.0,110.0,160.0,110.0,110.0,-700.0,116.666666666667,37.2677996249965,6.0,Slow,3.0,1.1,27.8,23.0
719.0,Diancie,Rock,Fairy,['Clear Body'],50.0,-327.42251908638394,150.0,100.0,150.0,50.0,600.0,100.0,40.8248290463863,6.0,Slow,3.0,0.7,8.8,18.0
720.0,Hoopa,Psychic,Ghost,['Magician'],80.0,110.0,60.0,150.0,130.0,70.0,600.0,100.0,32.659863237109,6.0,Slow,3.0,0.5,9.0,36.0
720.0,Hoopa Unbound,Psychic,Dark,['Magician'],80.0,160.0,60.0,170.0,130.0,80.0,680.0,113.333333333333,42.2952584681651,6.0,Slow,3.0,6.5,490.0,11.6
721.0,Volcanion,Fire,Water,['Water Absorb'],80.0,110.0,120.0,130.0,90.0,70.0,600.0,100.0,21.6024689946929,6.0,Slow,3.0,1.7,195.0,67.5
722.0,Rowlet,Grass,Flying,"['Long Reach', 'Overgrow']",68.0,55.0,55.0,50.0,50.0,42.0,320.0,53.3333333333333,7.86694914747063,7.0,Medium Slow,45.0,0.3,1.5,16.7
723.0,Dartrix,Grass,Flying,"['Long Reach', 'Overgrow']",78.0,75.0,75.0,70.0,70.0,52.0,420.0,70.0,8.54400374531753,7.0,Medium Slow,45.0,0.7,16.0,32.7
724.0,Decidueye,Grass,Ghost,"['Long Reach', 'Overgrow']",78.0,107.0,75.0,100.0,100.0,70.0,530.0,88.3333333333333,14.3836326735943,7.0,Medium Slow,45.0,1.6,36.6,14.3
725.0,Litten,Fire,,"['Blaze', 'Intimidate']",45.0,65.0,40.0,60.0,40.0,70.0,320.0,53.3333333333333,12.1335164821342,7.0,Medium Slow,45.0,0.4,4.3,26.9
726.0,Torracat,Fire,,"['Blaze', 'Intimidate']",65.0,85.0,50.0,80.0,50.0,90.0,420.0,70.0,16.0727512683216,7.0,Medium Slow,45.0,0.7,25.0,51.0
727.0,Incineroar,Fire,Dark,"['Blaze', 'Intimidate']",95.0,115.0,90.0,80.0,90.0,60.0,530.0,88.3333333333333,16.4991582276861,7.0,Medium Slow,45.0,1.8,83.0,25.6
728.0,Popplio,Water,,"['Liquid Voice', 'Torrent']",50.0,54.0,54.0,66.0,56.0,40.0,320.0,53.3333333333333,7.71722460186015,7.0,Medium Slow,45.0,0.4,7.5,46.9
729.0,Brionne,Water,,"['Liquid Voice', 'Torrent']",60.0,69.0,69.0,91.0,81.0,50.0,420.0,70.0,13.3166562369588,7.0,Medium Slow,45.0,0.6,17.5,48.6
730.0,Primarina,Water,Fairy,"['Liquid Voice', 'Torrent']",80.0,74.0,74.0,126.0,116.0,60.0,530.0,88.3333333333333,24.0393196428037,7.0,Medium Slow,45.0,1.8,44.0,13.6
731.0,Pikipek,Normal,Flying,"['Keen Eye', 'Pickup', 'Skill Link']",35.0,75.0,30.0,30.0,30.0,65.0,-265.0,44.1666666666667,18.5779140080066,7.0,Medium Fast,255.0,0.3,1.2,13.3
732.0,Trumbeak,Normal,Flying,"['Keen Eye', 'Pickup', 'Skill Link']",55.0,85.0,50.0,40.0,50.0,75.0,355.0,59.1666666666667,15.6569118567133,7.0,Medium Fast,120.0,0.6,14.8,41.1
733.0,Toucannon,Normal,Flying,"['Keen Eye', 'Sheer Force', 'Skill Link']",80.0,-120.0,75.0,75.0,75.0,60.0,485.0,80.8333333333333,18.5779140080066,7.0,Medium Fast,45.0,1.1,26.0,21.5
734.0,Yungoos,Normal,,"['Adaptability', 'Stakeout', 'Strong Jaw']",48.0,70.0,30.0,30.0,30.0,45.0,253.0,42.1666666666667,14.496168076043,7.0,Medium Fast,255.0,11.069696930743254,6.0,37.5
735.0,Gumshoos,Normal,,"['Adaptability', 'Stakeout', 'Strong Jaw']",88.0,110.0,60.0,55.0,60.0,45.0,418.0,69.6666666666667,22.261077142752,7.0,Medium Fast,127.0,0.7,14.2,29.0
736.0,Grubbin,Bug,,['Swarm'],47.0,62.0,45.0,55.0,45.0,46.0,300.0,50.0,6.37704215656966,7.0,Medium Fast,255.0,0.4,4.4,27.5
737.0,Charjabug,Bug,Electric,['Battery'],57.0,82.0,95.0,55.0,75.0,36.0,400.0,66.6666666666667,19.4821855949366,7.0,Medium Fast,120.0,0.5,10.5,42.0
738.0,Vikavolt,Bug,Electric,['Levitate'],77.0,70.0,90.0,145.0,75.0,43.0,500.0,83.3333333333333,30.9874526578456,7.0,Medium Fast,45.0,1.5,45.0,20.0
739.0,Crabrawler,Fighting,,"['Anger Point', 'Hyper Cutter', 'Iron Fist']",47.0,82.0,57.0,42.0,47.0,63.0,338.0,56.3333333333333,13.4370962471643,7.0,Medium Fast,225.0,0.6,7.0,19.4
740.0,Crabominable,Fighting,Ice,"['Anger Point', 'Hyper Cutter', 'Iron Fist']",97.0,132.0,77.0,62.0,67.0,43.0,478.0,79.6666666666667,28.4702573847789,7.0,Medium Fast,60.0,1.7,180.0,62.3
741.0,Oricorio Baile Style,Fire,Flying,['Dancer'],75.0,70.0,70.0,98.0,70.0,93.0,476.0,79.3333333333333,11.6571389666971,7.0,Medium Fast,45.0,0.6,3.4,9.4
741.0,Oricorio Pom-Pom Style,Electric,Flying,['Dancer'],75.0,70.0,,98.0,70.0,93.0,476.0,79.3333333333333,11.6571389666971,7.0,Medium Fast,45.0,0.6,3.4,9.4
741.0,Oricorio Pa'u Style,Psychic,Flying,['Dancer'],75.0,70.0,70.0,98.0,70.0,-93.0,476.0,79.3333333333333,11.6571389666971,7.0,Medium Fast,45.0,0.6,3.4,9.4
741.0,Oricorio Sensu Style,Ghost,Flying,['Dancer'],75.0,464.5873582778636,70.0,98.0,70.0,93.0,476.0,79.3333333333333,11.6571389666971,7.0,Medium Fast,45.0,0.6,3.4,9.4
742.0,Cutiefly,Bug,Fairy,"['Honey Gather', 'Shield Dust', 'Sweet Veil']",40.0,45.0,40.0,55.0,40.0,84.0,304.0,50.6666666666667,15.8289467607784,7.0,Medium Fast,190.0,0.1,0.2,20.0
743.0,Ribombee,Bug,Fairy,"['Honey Gather', 'Shield Dust', 'Sweet Veil']",60.0,55.0,60.0,95.0,70.0,124.0,464.0,77.3333333333333,24.6418794377016,7.0,Medium Fast,75.0,0.2,0.5,12.5
744.0,Rockruff,Rock,,"['Keen Eye', 'Steadfast', 'Vital Spirit']",,65.0,40.0,30.0,40.0,60.0,280.0,46.6666666666667,12.1335164821342,7.0,Medium Fast,190.0,0.5,9.2,36.8
745.0,Lycanroc,Rock,,"['Keen Eye', 'Sand Rush', 'Steadfast']",75.0,,65.0,55.0,65.0,112.0,487.0,81.1666666666667,23.5967276450688,7.0,Medium Fast,90.0,0.8,25.0,39.1
745.0,Lycanroc Midnight,Rock,,"['Keen Eye', 'No Guard', 'Vital Spirit']",85.0,115.0,75.0,55.0,75.0,82.0,487.0,81.1666666666667,17.8924254613199,7.0,Medium Fast,90.0,1.1,25.0,20.7
745.0,Lycanroc Dusk,Rock,,['Tough Claws'],75.0,117.0,65.0,55.0,65.0,110.0,487.0,81.1666666666667,23.6672535138509,7.0,Medium Fast,90.0,0.8,25.0,39.1
746.0,Wishiwashi,Water,,['Schooling'],45.0,20.0,20.0,25.0,25.0,40.0,175.0,-29.1666666666667,9.75391659226635,7.0,Fast,60.0,0.2,0.3,7.5
746.0,Wishiwashi School,Water,,['Schooling'],45.0,140.0,130.0,140.0,135.0,30.0,620.0,103.333333333333,46.8745370347508,7.0,Fast,60.0,8.2,78.6,1.2
747.0,Mareanie,Poison,Water,"['Limber', 'Merciless', 'Regenerator']",50.0,53.0,62.0,43.0,52.0,45.0,305.0,50.8333333333333,6.14862224856557,7.0,Medium Fast,190.0,0.4,8.0,50.0
748.0,Toxapex,Poison,Water,"['Limber', 'Merciless', 'Regenerator']",50.0,63.0,152.0,53.0,142.0,35.0,495.0,82.5,46.4282600722161,7.0,Medium Fast,75.0,0.7,14.5,29.6
749.0,Mudbray,Ground,,"['Inner Focus', 'Own Tempo', 'Stamina']",70.0,100.0,70.0,45.0,55.0,45.0,385.0,64.1666666666667,19.0211870175222,7.0,Medium Fast,190.0,1.0,110.0,110.0
750.0,Mudsdale,Ground,,"['Inner Focus', 'Own Tempo', 'Stamina']",100.0,125.0,100.0,55.0,85.0,35.0,500.0,83.3333333333333,30.092450142113,7.0,Medium Fast,60.0,2.5,920.0,147.2
751.0,Dewpider,Water,Bug,"['Water Absorb', 'Water Bubble']",38.0,40.0,52.0,40.0,72.0,27.0,269.0,44.8333333333333,14.147045235274,7.0,Medium Fast,200.0,0.3,4.0,44.4
752.0,Araquanid,Water,Bug,"['Water Absorb', 'Water Bubble']",68.0,70.0,92.0,50.0,132.0,42.0,454.0,75.6666666666667,29.7862757360201,7.0,Medium Fast,100.0,1.8,82.0,25.3
753.0,Fomantis,Grass,,"['Contrary', 'Leaf Guard']",40.0,55.0,35.0,50.0,35.0,35.0,250.0,41.6666666666667,7.99305253885453,7.0,Medium Fast,190.0,0.3,1.5,16.7
754.0,Lurantis,Grass,,"['Contrary', 'Leaf Guard']",70.0,105.0,90.0,80.0,90.0,45.0,480.0,80.0,18.9296944860009,7.0,Medium Fast,75.0,0.9,18.5,22.8
755.0,Morelull,Grass,Fairy,"['Effect Spore', 'Illuminate', 'Rain Dish']",40.0,35.0,55.0,65.0,75.0,15.0,285.0,47.5,19.947848672643,7.0,Medium Fast,190.0,0.2,1.5,37.5
756.0,Shiinotic,Grass,Fairy,"['Effect Spore', 'Illuminate', 'Rain Dish']",60.0,45.0,80.0,90.0,100.0,30.0,405.0,67.5,24.7907913010725,7.0,Medium Fast,75.0,1.0,11.5,11.5
757.0,Salandit,Poison,Fire,"['Corrosion', 'Oblivious']",48.0,44.0,40.0,71.0,40.0,77.0,320.0,53.3333333333333,14.9629171249756,7.0,Medium Fast,120.0,0.6,4.8,13.3
758.0,Salazzle,Poison,Fire,"['Corrosion', 'Oblivious']",68.0,64.0,60.0,111.0,-60.0,117.0,480.0,80.0,24.2555835496352,7.0,Medium Fast,45.0,1.2,22.2,15.4
759.0,Stufful,Normal,Fighting,"['Cute Charm', 'Fluffy', 'Klutz']",-70.0,75.0,50.0,45.0,50.0,50.0,340.0,56.6666666666667,11.4260910006684,7.0,Medium Fast,140.0,0.5,6.8,27.2
760.0,Bewear,Normal,Fighting,"['Fluffy', 'Klutz', 'Unnerve']",120.0,125.0,80.0,55.0,60.0,60.0,500.0,83.3333333333333,28.8193607763176,7.0,Medium Fast,70.0,2.1,135.0,30.6
761.0,Bounsweet,Grass,,"['Leaf Guard', 'Oblivious', 'Sweet Veil']",42.0,30.0,38.0,30.0,38.0,32.0,210.0,35.0,4.58257569495584,7.0,Medium Slow,235.0,0.3,3.2,35.6
762.0,Steenee,Grass,,"['Leaf Guard', 'Oblivious', 'Sweet Veil']",52.0,40.0,48.0,40.0,48.0,62.0,290.0,48.3333333333333,7.52034278178565,7.0,Medium Slow,120.0,0.7,8.2,16.7
763.0,Tsareena,Grass,,"['Leaf Guard', 'Queenly Majesty', 'Sweet Veil']",72.0,120.0,98.0,50.0,98.0,72.0,510.0,85.0,22.8254244210267,7.0,Medium Slow,45.0,1.2,21.4,14.9
764.0,Comfey,Fairy,,"['Flower Veil', 'Natural Cure', 'Triage']",51.0,52.0,90.0,82.0,110.0,100.0,485.0,80.8333333333333,22.4530374089763,7.0,Fast,60.0,0.1,0.3,30.0
765.0,Oranguru,Normal,Psychic,"['Inner Focus', 'Symbiosis', 'Telepathy']",90.0,60.0,80.0,90.0,110.0,60.0,490.0,81.6666666666667,17.7169096878911,7.0,Slow,45.0,1.5,76.0,33.8
766.0,Passimian,Fighting,,"['Defiant', 'Receiver']",100.0,120.0,90.0,40.0,60.0,80.0,490.0,81.6666666666667,26.0874597374975,7.0,Slow,45.0,2.0,82.8,20.7
767.0,Wimpod,Bug,Water,['Wimp Out'],25.0,35.0,40.0,20.0,30.0,80.0,230.0,38.3333333333333,19.7202659436654,7.0,Medium Fast,90.0,0.5,12.0,48.0
768.0,Golisopod,Bug,Water,['Emergency Exit'],75.0,125.0,140.0,60.0,445.05065566753825,40.0,530.0,88.3333333333333,34.960294939005,7.0,Medium Fast,45.0,2.0,108.0,27.0
769.0,Sandygast,Ghost,Ground,"['Sand Veil', 'Water Compaction']",55.0,55.0,80.0,70.0,45.0,15.0,320.0,53.3333333333333,20.5480466765633,7.0,Medium Fast,140.0,0.5,70.0,280.0
4608.165688039293,Palossand,Ghost,Ground,"['Sand Veil', 'Water Compaction']",85.0,75.0,110.0,100.0,75.0,35.0,480.0,80.0,23.8047614284762,7.0,Medium Fast,60.0,1.3,250.0,147.9
771.0,Pyukumuku,Water,,"['Innards Out', 'Unaware']",55.0,60.0,130.0,30.0,130.0,5.0,410.0,68.3333333333333,47.1404520791032,7.0,Fast,60.0,0.3,1.2,13.3
772.0,Type: Null,Normal,,['Battle Armor'],95.0,95.0,95.0,95.0,95.0,59.0,534.0,89.0,13.4164078649987,7.0,Slow,3.0,1.9,120.5,33.4
773.0,Silvally,Normal,,['RKS System'],95.0,95.0,95.0,95.0,95.0,95.0,570.0,-236.48274356608607,0.0,7.0,Slow,3.0,2.3,100.5,19.0
774.0,Minior Meteor Form,Rock,Flying,['Shields Down'],60.0,60.0,100.0,60.0,100.0,60.0,440.0,73.3333333333333,18.8561808316413,7.0,Medium Slow,30.0,0.3,40.0,444.4
774.0,Minior Core Form,Rock,Flying,['Shields Down'],60.0,100.0,60.0,100.0,60.0,120.0,500.0,83.3333333333333,24.2670329642684,7.0,Medium Slow,30.0,0.3,0.3,3.3
775.0,Komala,Normal,,['Comatose'],65.0,115.0,65.0,75.0,95.0,65.0,480.0,80.0,18.9296944860009,7.0,Slow,45.0,0.4,569.8062116819126,124.4
776.0,Turtonator,Fire,Dragon,['Shell Armor'],60.0,78.0,135.0,91.0,85.0,36.0,485.0,80.8333333333333,30.2953058336693,7.0,Medium Fast,70.0,2.0,212.0,53.0
777.0,Togedemaru,Electric,Steel,"['Iron Barbs', 'Lightning Rod', 'Sturdy']",65.0,98.0,63.0,40.0,73.0,96.0,435.0,72.5,20.0229035523489,7.0,Medium Fast,180.0,0.3,3.3,36.7
778.0,Mimikyu,Ghost,Fairy,['Disguise'],55.0,90.0,80.0,50.0,105.0,96.0,476.0,79.3333333333333,20.4260182664714,7.0,Medium Fast,45.0,0.2,0.7,17.5
779.0,Bruxish,Water,Psychic,"['Dazzling', 'Strong Jaw', 'Wonder Skin']",68.0,105.0,70.0,70.0,70.0,92.0,475.0,79.1666666666667,14.1940911023645,7.0,Medium Fast,80.0,0.9,19.0,23.5
780.0,Drampa,Normal,Dragon,"['Berserk', 'Cloud Nine', 'Sap Sipper']",78.0,60.0,85.0,135.0,91.0,36.0,485.0,80.8333333333333,30.2953058336693,7.0,Medium Fast,70.0,3.0,185.0,20.6
781.0,Dhelmise,Ghost,Grass,['Steelworker'],70.0,131.0,100.0,86.0,90.0,40.0,517.0,86.1666666666667,27.7153186683626,7.0,Medium Fast,25.0,3.9,210.0,13.8
782.0,Jangmo-o,Dragon,,"['Bulletproof', 'Overcoat', 'Soundproof']",45.0,55.0,65.0,45.0,45.0,45.0,-300.0,50.0,7.63762615825973,7.0,Slow,45.0,0.6,29.7,82.5
783.0,Hakamo-o,Dragon,Fighting,"['Bulletproof', 'Overcoat', 'Soundproof']",55.0,75.0,90.0,65.0,70.0,65.0,420.0,70.0,10.8012344973464,7.0,Slow,45.0,1.2,47.0,32.6
784.0,Kommo-o,Dragon,Fighting,"['Bulletproof', 'Overcoat', 'Soundproof']",75.0,110.0,125.0,100.0,105.0,85.0,600.0,100.0,16.3299316185545,7.0,Slow,45.0,1.6,78.2,30.5
785.0,Tapu Koko,Electric,Fairy,"['Electric Surge', 'Telepathy']",70.0,115.0,85.0,95.0,75.0,130.0,570.0,95.0,21.4087209644419,7.0,Slow,3.0,1.8,20.5,6.3
786.0,Tapu Lele,Psychic,Fairy,"['Psychic Surge', 'Telepathy']",70.0,85.0,75.0,130.0,115.0,95.0,570.0,95.0,21.4087209644419,7.0,Slow,3.0,1.2,18.6,12.9
787.0,Tapu Bulu,Grass,Fairy,"['Grassy Surge', 'Telepathy']",70.0,130.0,115.0,85.0,95.0,75.0,570.0,95.0,21.4087209644419,7.0,Slow,3.0,1.9,45.5,12.6
788.0,Tapu Fini,Water,Fairy,"['Misty Surge', 'Telepathy']",70.0,75.0,115.0,95.0,130.0,85.0,570.0,95.0,21.4087209644419,-7.0,Slow,3.0,1.3,21.2,12.5
789.0,Cosmog,Psychic,,['Unaware'],43.0,29.0,31.0,29.0,31.0,37.0,200.0,33.3333333333333,5.08811250749125,-7.0,Slow,45.0,0.2,0.1,2.5
790.0,Cosmoem,Psychic,,['Sturdy'],-43.0,29.0,131.0,29.0,131.0,37.0,400.0,66.6666666666667,45.7444592880444,7.0,Slow,45.0,0.1,999.9,99990.0
791.0,Solgaleo,Psychic,Steel,['Full Metal Body'],137.0,137.0,107.0,113.0,89.0,97.0,680.0,113.333333333333,18.3454505410894,7.0,Slow,45.0,3.4,230.0,19.9
792.0,Lunala,Psychic,Ghost,['Shadow Shield'],137.0,113.0,89.0,137.0,107.0,97.0,680.0,113.333333333333,18.3454505410894,7.0,Slow,45.0,4.0,120.0,7.5
793.0,Nihilego,Rock,Poison,['Beast Boost'],109.0,53.0,47.0,127.0,131.0,103.0,570.0,95.0,33.2866339541865,7.0,Slow,45.0,1.2,55.5,38.5
794.0,Buzzwole,Bug,Fighting,['Beast Boost'],107.0,139.0,139.0,53.0,53.0,79.0,570.0,95.0,36.0555127546399,7.0,Slow,45.0,2.4,333.6,-57.9
795.0,Pheromosa,Bug,Fighting,['Beast Boost'],71.0,137.0,37.0,137.0,37.0,,570.0,95.0,48.2493523272593,7.0,Slow,45.0,1.8,25.0,7.7
796.0,Xurkitree,Electric,,['Beast Boost'],83.0,89.0,71.0,173.0,71.0,83.0,570.0,95.0,35.4964786985977,7.0,Slow,45.0,3.8,100.0,6.9
